209,2017-0083,1,2017-07-04,0,Av. Juan B Alberdi Y Guardia Nacional,Avenida,"Alberdi, Juan Bautista Av.",Guardia Nacional,"Alberdi, Juan Bautista Av. Y Guardia Nacional",comuna 9,Point (96998.81124177 98183.20743664),-58.49603546,-34.64564271,Moto-Cargas,Cargas
210,2017-0084,1,2017-07-05,12,Av. Del Libertador Y Rodriguez Peña,Avenida,Del Libertador Av.,Rodriguez Pe?A,Del Libertador Av. Y Rodriguez Peã‘A,comuna 2,Point (107180.90591568 104682.54945160),-58.38502878,-34.58703485,Peaton-Pasajeros,Pasajeros
211,2017-0085,1,2017-07-07,14,Tacuari Y Av. Martin Garcia,Avenida,Tacuari,"Garcia, Martin Av.","Tacuari Y Garcia, Martin Av.",comuna 4,Point (108315.72323297 99748.45783960),-58.37261143,-34.63150425,Peaton-Pasajeros,Pasajeros
212,2017-0086,1,2017-07-09,7,Av. Rivadavia Y Murguiondo,Avenida,Rivadavia Av.,Murguiondo,Rivadavia Av. Y Murguiondo,comuna 9,Point (94914.28538682 98912.56901137),-58.51876802,-34.63905965,Peaton-Moto,Moto
213,2017-0087,1,2017-07-10,10,24 De Noviembre 390,Calle,24 De Noviembre,Sd,24 De Noviembre 390,comuna 3,Point (104800.65774098 101563.94663965),-58.41095567,-34.61516101,Peaton-Auto,Auto
214,2017-0088,1,2017-07-10,22,Av. Paseo Colon Y Brasil,Avenida,Paseo Colon Av.,Brasil Av.,Paseo Colon Av. Y Brasil Av.,comuna 1,Point (108741.48238670 100448.08502809),-58.36797542,-34.62519403,Peaton-Pasajeros,Pasajeros
215,2017-0089,1,2017-07-13,12,Martiniano Leguizamon 901,Calle,"Leguizamon, Martiniano",Sd,"Leguizamon, Martiniano 901",comuna 9,Point (95246.78684010 97935.32361317),-58.51514709,-34.64787051,Sd-Auto,Auto
216,2017-0090,1,2017-07-15,5,Av. Chivilcoy Y Colectora Av. Gral. Paz,Gral Paz,Chivilcoy Av.,"Paz, Gral. Av.","Chivilcoy Av. Y Paz, Gral. Av.",comuna 11,Point (94866.55993974 104164.40879727),-58.51925642,-34.59171721,Peaton-Auto,Auto
217,2017-0091,1,2017-07-15,13,Superi Y Av. Gral. Paz,Gral Paz,Superi,"Paz, Gral. Av.","Superi Y Paz, Gral. Av.",comuna 12,Point (97850.57417090 109546.39428377),-58.48671535,-34.54321216,Moto-Sd,Sd
218,2017-0092,1,2017-07-24,22,Au 25 De Mayo Y Au Frondizi (9 De Julio Sur),Autopista,Autopista 25 De Mayo,Autopista 1 Sur Presidente Arturo Frondizi,Autopista 25 De Mayo Y Autopista 1 Sur Presidente Arturo Frondizi,comuna 1,Point (107392.50226602 100712.59265582),-58.38268809,-34.62282019,Peaton-Auto,Auto
219,2017-0093,1,2017-07-25,16,"Av. Leopoldo Lugones Km 7,5, Altura Puente Scalabrini Ortiz, Sentido A Centro Porteño",Autopista,"Lugones, Leopoldo Av.",Puente Distribuidor Scalabrini Ortiz,"Lugones, Leopoldo Av. Y Puente Distribuidor Scalabrini Ortiz",comuna 13,Point (102474.90818824 108830.74789029),-58.43633522,-34.54966288,Peaton-Auto,Auto
220,2017-0094,1,2017-07-27,8,Victor Hugo 2639,Calle,"Hugo, Victor",Sd,"Hugo, Victor 2639",comuna 10,Point (94212.26181299 101286.25735606),-58.52640838,-34.61765855,Bicicleta-Cargas,Cargas
221,2017-0095,1,2017-08-06,8,Av. Cordoba Y Jeronimo Salguero,Avenida,Cordoba Av.,"Salguero, Jeronimo","Cordoba Av. Y Salguero, Jeronimo",comuna 14,Point (104068.94257873 103491.45652529),-58.41894306,-34.59778875,Moto-Auto,Auto
222,2017-0096,1,2017-08-07,19,Av. Cabildo Y Nuñez,Avenida,Cabildo Av.,Nu?Ez,Cabildo Av. Y Nuã‘Ez,comuna 13,Point (99608.90354249 108823.89449537),-58.46756026,-34.54972741,Peaton-Pasajeros,Pasajeros
223,2017-0098,1,2017-08-08,12,Jose Bonifacio 2114,Calle,"Bonifacio, Jose",Sd,"Bonifacio, Jose 2114",comuna 7,Point (100563.22594607 99771.56223988),-58.45715752,-34.63132912,Peaton-Auto,Auto
224,2017-0099,1,2017-08-17,19,Av. Pte Figueroa Alcorta 5400,Avenida,"Figueroa Alcorta, Pres. Av.",Sd,"Figueroa Alcorta, Pres. Av. 5400",comuna 14,Point (103600.34605991 107446.36084135),-58.42406784,-34.56213916,Bicicleta-Auto,Auto
225,2017-0100,1,2017-08-21,7,Venezuela 2135,Calle,Republica Bolivariana De Venezuela,Sd,Republica Bolivariana De Venezuela 2135,comuna 3,Point (106103.99852157 101567.67895783),-58.3967447,-34.61512051,Moto-Objeto Fijo,Objeto Fijo
226,2017-0101,1,2017-08-23,10,Av. Fco. Lacroze Y Zapata,Avenida,"Lacroze, Federico Av.",Zapata,"Lacroze, Federico Av. Y Zapata",comuna 13,Point (101644.77699748 106480.78805418),-58.44537508,-34.57084818,Multiple,Multiple
227,2017-0102,1,2017-08-24,1,Iriarte Y Zavaleta,Avenida,"Iriarte, Gral. Av.",Zavaleta,"Iriarte, Gral. Av. Y Zavaleta",comuna 4,Point (105750.92237188 97579.79677541),-58.40056767,-34.6510708,Peaton-Cargas,Cargas
228,2017-0104,1,2017-08-25,9,Av. 9 De Julio Y Estados Unidos,Avenida,9 De Julio Av.,Estados Unidos,9 De Julio Av. Y Estados Unidos,comuna 1,Point (107538.91933237 101188.13128502),-58.38109568,-34.61853244,Peaton-Cargas,Cargas
229,2017-0106,1,2017-08-31,19,Fray Justo Santamaria De Oro Y Guemes,Calle,Fray Justo Santamaria De Oro,Guemes,Fray Justo Santamaria De Oro Y Guemes,comuna 14,Point (103483.20578848 105425.94020024),-58.42533612,-34.58035258,Peaton-Pasajeros,Pasajeros
230,2017-0107,1,2017-09-01,11,Av. Del Libertador Y Jaramillo,Avenida,Del Libertador Av.,Jaramillo,Del Libertador Av. Y Jaramillo,comuna 13,Point (100245.64635241 109464.60244956),-58.46062311,-34.54395182,Moto-Cargas,Cargas
231,2017-0108,2,2017-09-02,4,Av. Gral. Paz Y Machain,Gral Paz,"Paz, Gral. Av.",Machain,"Paz, Gral. Av. Y Machain",comuna 12,Point (97098.48468623 109019.96106626),-58.49491054,-34.54795581,Auto-Objeto Fijo,Auto
232,2017-0109,1,2017-09-04,21,Av. Directorio Y Portela,Avenida,Directorio Av.,Portela,Directorio Av. Y Portela,comuna 7,Point (99266.22533505 99180.83096967),-58.47130269,-34.63665402,Moto-Auto,Auto
233,2017-0110,1,2017-09-06,14,Lavalle Y Av. Leandro N Alem,Avenida,Lavalle,"Alem, Leandro N. Av.","Lavalle Y Alem, Leandro N. Av.",comuna 1,Point (108513.43549456 103032.95078343),-58.370488,-34.60189492,Peaton-Pasajeros,Pasajeros
234,2017-0111,1,2017-09-07,18,Uspallata Y Pirovano,Calle,Uspallata,Pirovano,Uspallata Y Pirovano,comuna 4,Point (103948.02389064 98549.15451723),-58.42023854,-34.6423411,Peaton-Cargas,Cargas
235,2017-0112,2,2017-09-10,9,Au 25 De Mayo Y Av. Varela,Autopista,Autopista 25 De Mayo,Sd,Autopista 25 De Mayo Y Varela Av.,comuna 7,Point (100479.14412395 98812.52258620),-58.45807401,-34.6399743,Auto-Objeto Fijo,Objeto Fijo
236,2017-0113,1,2017-09-11,6,Av. Santa Fe Y Maipu,Avenida,Santa Fe Av.,Maipu,Santa Fe Av. Y Maipu,comuna 1,Point (107918.77617420 103716.42961253),-58.37697717,-34.59573848,Peaton-Pasajeros,Pasajeros
237,2017-0114,1,2017-09-15,2,Av. Alvear Y Av. Del Libertador,Avenida,Alvear Av.,Del Libertador Av.,Alvear Av. Y Del Libertador Av.,comuna 2,Point (106632.70892338 104910.17381357),-58.3910058,-34.5849866,Auto-Objeto Fijo,Objeto Fijo
238,2017-0115,1,2017-09-19,18,Av. Pavon Y Treinta Y Tres Orientales,Avenida,Pavon Av.,Treinta Y Tres Orientales,Pavon Av. Y Treinta Y Tres Orientales,comuna 5,Point (103803.42869640 99818.79654291),-58.42182126,-34.63089661,Moto-Bicicleta,Bicicleta
239,2017-0116,1,2017-09-20,22,Colectora Av. Gral. Paz 5750,Gral Paz,"Paz, Gral. Av.",Sd,"Paz, Gral. Av. 5750",comuna 12,Point (95357.86744200 105380.41895972),-58.51389422,-34.58075791,Moto-Objeto Fijo,Objeto Fijo
240,2017-0118,1,2017-09-22,7,Vieytes Y Cruz,Avenida,Vieytes,"Cruz, Osvaldo Av.","Vieytes Y Cruz, Osvaldo Av.",comuna 4,Point (108016.39016447 97439.36817481),-58.37585415,-34.65232158,Moto-Auto,Auto
241,2017-0120,1,2017-10-02,15,Au Dellepiane Y Av. Escalada,Autopista,Autopista Dellepiane Luis Tte. Gral.,Escalada Av.,Autopista Dellepiane Luis Tte. Gral. Y Escalada Av.,comuna 9,Point (99113.17852207 96319.06728520),-58.47297505,-34.66245085,Moto-Cargas,Cargas
242,2017-0123,1,2017-10-10,1,Albariño Y Av. Argentina,Avenida,Albari?O,Argentina Av.,Albariã‘O Y Argentina Av.,comuna 8,Point (99518.38660571 95241.63338177),-58.46855503,-34.67216349,Peaton-Auto,Auto
243,2017-0124,1,2017-10-12,14,Juan Ramirez De Velazco 1211,Calle,"Ramirez De Velasco, Juan",Sd,"Ramirez De Velasco, Juan 1211",comuna 15,Point (101904.43474476 104150.89892205),-58.44254033,-34.59185043,Moto-Pasajeros,Pasajeros
244,2017-0125,1,2017-10-13,6,Av. Fernandez De La Cruz Y Larraya,Avenida,"Fernandez De La Cruz, F., Gral. Av.",Larraya,"Fernandez De La Cruz, F., Gral. Av. Y Larraya",comuna 8,Point (99732.19478660 94453.36361177),-58.46622247,-34.67926929,Moto-Objeto Fijo,Objeto Fijo
245,2017-0126,2,2017-10-14,6,Av. Riestra Y Cañada De Gomez,Avenida,Riestra Av.,Ca?Ada De Gomez,Riestra Av. Y Caã‘Ada De Gomez,comuna 8,Point (98466.20276785 94207.42419155),-58.48003734,-34.68148508,Auto-Objeto Fijo,Objeto Fijo
246,2017-0127,1,2017-10-16,7,Gallo Y Av. Cordoba,Avenida,Gallo,Cordoba Av.,Gallo Y Cordoba Av.,comuna 2,Point (104713.04838502 103467.44528033),-58.41192137,-34.59800248,Moto-Moto,Moto
247,2017-0128,1,2017-10-17,12,Dr. Juan F. Aranguren 611,Calle,"Aranguren, Juan F., Dr.",Sd,"Aranguren, Juan F., Dr. 611",comuna 6,Point (102105.12699179 101749.49668435),-58.44034689,-34.61349731,Peaton-Pasajeros,Pasajeros
248,2017-0129,1,2017-10-26,19,Au Perito Moreno Y Au 25 De Mayo,Autopista,Autopista Perito Moreno,Autopista 25 De Mayo,Autopista Perito Moreno Y Autopista 25 De Mayo,comuna 9,Point (99243.41866587 97782.67879316),-58.47155277,-34.64925746,Moto-Pasajeros,Pasajeros
249,2017-0130,1,2017-10-27,5,Chorroarin Y Av. San Martin,Avenida,Chorroarin,San Martin Av.,Chorroarin Y San Martin Av.,comuna 15,Point (98575.30034704 103283.44421792),-58.47883099,-34.59967065,Auto-Cargas,Cargas
250,2017-0132,1,2017-10-30,14,Cosquin Y Av. Cnel. Roca,Avenida,Cosquin,"Roca, Cnel. Av.","Cosquin Y Roca, Cnel. Av.",comuna 8,Point (99796.45945783 92847.91633262),-58.46552171,-34.6937413,Moto-Pasajeros,Pasajeros
251,2017-0134,1,2017-11-06,18,Av. Cnel. Roca 3555,Avenida,"Roca, Cnel. Av.",Sd,"Roca, Cnel. Av. 3555",comuna 8,Point (101915.86954232 95727.75538814),-58.4423972,-34.66777987,Peaton-Pasajeros,Pasajeros
252,2017-0135,1,2017-11-07,12,Av. Warnes Y Punta Arenas,Avenida,Warnes Av.,Punta Arenas,Warnes Av. Y Punta Arenas,comuna 15,Point (99355.48397222 103660.98712619),-58.47032551,-34.59626814,Moto-Cargas,Cargas
253,2017-0136,1,2017-11-16,8,Del Barco Centenera Y Rabanal,Avenida,Barco Centenera Del,"Rabanal, Francisco, Intendente Av.","Barco Centenera Del Y Rabanal, Francisco, Intendente Av.",comuna 4,Point (104127.10295709 97119.53980201),-58.41827843,-34.65522746,Peaton-Pasajeros,Pasajeros
254,2017-0137,1,2017-11-17,11,Av. Gral. Enrique Mosconi Y San Nicolas,Avenida,Mosconi General Av.,San Nicolas,Mosconi General Av. Y San Nicolas,comuna 11,Point (95458.27090734 104045.28333021),-58.51280715,-34.59279388,Peaton-Cargas,Cargas
255,2017-0138,1,2017-11-19,10,Av. Lafuente Y Av. Eva Peron,Avenida,Lafuente Av.,"Peron, Eva Av.","Lafuente Av. Y Peron, Eva Av.",comuna 7,Point (100065.47249269 98381.80497378),-58.46258582,-34.64385704,Moto-Objeto Fijo,Objeto Fijo
256,2017-0139,1,2017-11-19,22,Av. Cnel. Roca Y Av. Escalada,Avenida,"Roca, Cnel. Av.",Escalada Av.,"Roca, Cnel. Av. Y Escalada Av.",comuna 8,Point (101160.07257435 94368.23344193),-58.45064148,-34.68003614,Auto-Objeto Fijo,Objeto Fijo
257,2017-0140,1,2017-11-19,23,Au Arturo Frondizi Pkm 3100,Autopista,Autopista 1 Sur Presidente Arturo Frondizi,Sd,Autopista 1 Sur Presidente Arturo Frondizi,comuna 4,Point (. .),,,Moto-Pasajeros,Pasajeros
258,2017-0141,1,2017-11-23,19,Av. La Plata Y Av. Pedro Goyena,Avenida,La Plata Av.,"Goyena, Pedro Av.","La Plata Av. Y Goyena, Pedro Av.",comuna 6,Point (103312.47684665 100458.27902411),-58.42717783,-34.62513374,Peaton-Pasajeros,Pasajeros
259,2017-0143,1,2017-11-25,21,Trelles Y Gral. Cesar Diaz,Calle,"Trelles, Manuel R.","Diaz, Cesar, Gral.","Trelles, Manuel R. Y Diaz, Cesar, Gral.",comuna 11,Point (99897.24182072 102443.29154512),-58.46442001,-34.60724519,Auto-Pasajeros,Pasajeros
260,2017-0144,1,2017-11-26,6,Av. Cnel. Roca Y Colectora Av. Gral. Paz,Gral Paz,"Roca, Cnel. Av.","Paz, Gral. Av.","Roca, Cnel. Av. Y Paz, Gral. Av.",comuna 8,Point (99327.01838497 92326.91130631),-58.47064556,-34.69843756,Auto-Objeto Fijo,Objeto Fijo
261,2017-0145,1,2017-11-26,17,Maza Y Don Bosco,Calle,Maza,Don Bosco,Maza Y Don Bosco,comuna 5,Point (104266.88124229 101889.22080612),-58.41677733,-34.61223119,Moto-Auto,Auto
262,2017-0147,1,2017-11-28,11,Av. Gral. Paz Y Av. Eva Peron,Gral Paz,"Paz, Gral. Av.","Peron, Eva Av.","Paz, Gral. Av. Y Peron, Eva Av.",comuna 9,Point (96405.76679348 94981.38013791),-58.5025179,-34.67450313,Moto-Auto,Auto
263,2017-0148,1,2017-11-29,10,Av. San Juan Y La Rioja,Avenida,San Juan Av.,La Rioja,San Juan Av. Y La Rioja,comuna 3,Point (105155.42991407 100540.06938064),-58.40708125,-34.62438894,Peaton-Pasajeros,Pasajeros
264,2017-0149,1,2017-11-30,12,Av. Paseo Colon Y Mexico,Avenida,Paseo Colon Av.,Mexico,Paseo Colon Av. Y Mexico,comuna 1,Point (108605.31247489 101604.53195530),-58.36947198,-34.61477051,Peaton-Pasajeros,Pasajeros
265,2017-0150,1,2017-12-04,1,Av. Rivadavia Y Miralla,Avenida,Rivadavia Av.,Miralla,Rivadavia Av. Y Miralla,comuna 9,Point (95589.03838155 98881.22999034),-58.51140889,-34.63934531,Peaton-Auto,Auto
266,2017-0151,1,2017-12-04,2,Vieytes Y Lujan,Calle,Vieytes,Lujan,Vieytes Y Lujan,comuna 4,Point (108130.20782757 97076.54120716),-58.37460912,-34.65559133,Peaton-Pasajeros,Pasajeros
267,2017-0152,1,2017-12-06,17,Cachi Y Traful,Calle,Cachi,Traful,Cachi Y Traful,comuna 4,Point (104752.14395609 97617.14934540),-58.41146277,-34.65073916,Bicicleta-Pasajeros,Pasajeros
268,2017-0153,2,2017-12-11,2,Rosario Y Av. La Plata,Avenida,Rosario,La Plata Av.,Rosario Y La Plata Av.,comuna 6,Point (103186.65733155 101217.09689755),-58.42855267,-34.61829385,Moto-Pasajeros,Pasajeros
269,2017-0154,1,2017-12-11,9,Av. Entre Rios Y Av. Caseros,Avenida,Entre Rios Av.,Caseros Av.,Entre Rios Av. Y Caseros Av.,comuna 4,Point (106688.43418876 99459.27505947),-58.39035581,-34.63412287,Peaton-Pasajeros,Pasajeros
270,2017-0155,1,2017-12-12,21,Av. Rivadavia 6350,Avenida,Rivadavia Av.,Sd,Rivadavia Av. 6350,comuna 7,Point (100674.98109200 100299.64949548),-58.45593915,-34.62656868,Sd-Moto,Moto
271,2017-0157,1,2017-12-17,9,Av. Gral. Paz Y Humaita,Gral Paz,"Paz, Gral. Av.",Humaita,"Paz, Gral. Av. Y Humaita",comuna 9,Point (94007.62506099 98145.35456663),-58.52866211,-34.64597065,Auto-Pasajeros,Pasajeros
272,2017-0158,1,2017-12-18,21,Gualeguaychu Y Colectora Av. Gral Paz,Gral Paz,Gualeguaychu,"Paz, Gral. Av.","Gualeguaychu Y Paz, Gral. Av.",comuna 11,Point (94764.11350214 103903.32150283),-58.52037476,-34.59407024,Moto-Auto,Auto
273,2017-0159,1,2017-12-20,4,Av. Independencia Y Virrey Cevallos,Avenida,Independencia Av.,"Cevallos, Virrey","Independencia Av. Y Cevallos, Virrey",comuna 1,Point (106817.01972475 101248.18030272),-58.38896772,-34.61799615,Moto-Auto,Auto
274,2017-0160,1,2017-12-22,13,Av. Nazca 365,Avenida,Nazca Av.,Sd,Nazca Av. 365,comuna 7,Point (99317.63492514 100172.19114010),-58.47074114,-34.62771756,Peaton-Moto,Moto
275,2017-0161,1,2017-12-26,15,Av. Eva Peron 5249,Avenida,"Peron, Eva Av.",Sd,"Peron, Eva Av. 5249",comuna 9,Point (98285.13000363 96624.14779705),-58.48200819,-34.65969965,Peaton-Auto,Auto
276,2018-0001,1,2018-01-01,22,San Juan Av. Y Rincón,Avenida,San Juan Av.,Rincon,San Juan Av. Y Rincon,comuna 3,Point (106229.70400707 100696.43939679),-58.39536773,-34.62297346,Peaton-Moto,Moto
277,2018-0002,1,2018-01-03,16,Peru 937,Calle,Peru,Sd,Peru 937,comuna 1,Point (108138.18410245 101140.78821350),-58.37456088,-34.61895467,Bicicleta-Pasajeros,Pasajeros
278,2018-0003,1,2018-01-05,10,"Pueyrredon, Honorio, Dr. Av. Y Galicia",Avenida,"Pueyrredon, Honorio, Dr. Av.",Galicia,"Pueyrredon, Honorio, Dr. Av. Y Galicia",comuna 15,Point (101348.13972450 102808.02053976),-58.44860217,-34.60395657,Multiple,Multiple
279,2018-0004,1,2018-01-09,9,Del Libertador Av. Y Manzanares,Avenida,Del Libertador Av.,Manzanares,Del Libertador Av. Y Manzanares,comuna 13,Point (100183.96103971 109533.84269558),-58.46129513,-34.54332766,Multiple,Multiple
280,2018-0005,1,2018-01-09,22,Paseo Colon Av. 1019,Avenida,Paseo Colon Av.,Sd,Paseo Colon Av. 1019,comuna 1,Point (108641.50518777 101075.93727953),-58.36907201,-34.61953517,Peaton-Pasajeros,Pasajeros
281,2018-0006,1,2018-01-10,21,Valle Y Barco Centenera Del,Calle,Valle,Barco Centenera Del,Valle Y Barco Centenera Del,comuna 6,Point (102079.59903748 100474.45881577),-58.44062219,-34.62499107,Bicicleta-Pasajeros,Pasajeros
282,2018-0007,1,2018-01-11,2,Au Perito Moreno  Km 0.6,Autopista,Autopista Perito Moreno,Sd,Autopista Perito Moreno Km. 0.6,comuna 9,Point (94340.14761734 99250.24722124),-58.52502765,-34.63601265,Auto-Auto,Auto
283,2018-0008,1,2018-01-12,17,"Huergo, Ing. Av. E Independencia Av.",Avenida,"Huergo, Ing. Av.",Independencia Av.,"Huergo, Ing. Av. E Independencia Av.",comuna 1,Point (108868.80749430 101370.51785663),-58.36659655,-34.61687778,Moto-Cargas,Cargas
284,2018-0009,1,2018-01-14,2,"Pilcomayo Y Brown, Alte. Av.",Avenida,Pilcomayo,"Brown, Alte. Av.","Pilcomayo Y Brown, Alte. Av.",comuna 4,Point (108796.38792642 100177.06810505),-58.36737389,-34.62763661,Moto-Moto,Moto
285,2018-0010,1,2018-01-18,5,"Cervantes Y Belaustegui, Luis, Dr.",Calle,Cervantes,"Belaustegui, Luis, Dr.","Cervantes Y Belaustegui, Luis, Dr.",comuna 10,Point (96810.81688812 99875.56613013),-58.49807953,-34.63038658,Moto-Cargas,Cargas
286,2018-0011,1,2018-01-19,10,Callao Y Vte. Lopez,Avenida,Callao Av.,"Lopez, Vicente","Callao Av. Y Lopez, Vicente",comuna 2,Point (106639.47032605 104255.89970551),-58.39092703,-34.59088447,Peaton-Pasajeros,Pasajeros
287,2018-0012,1,2018-01-26,13,"Oliden Y Chilavert, Martiniano, Coronel",Calle,Oliden,"Chilavert, Martiniano, Coronel","Oliden Y Chilavert, Martiniano, Coronel",comuna 8,Point (99466.65991849 94317.70888094),-58.46912006,-34.68049201,Moto-Pasajeros,Pasajeros
288,2018-0013,1,2018-01-28,8,Congreso Av. Y Galvan,Avenida,Congreso Av.,Galvan,Congreso Av. Y Galvan,comuna 12,Point (97860.62977748 106812.00802724),-58.48661286,-34.56786129,Moto-Auto,Auto
289,2018-0014,1,2018-01-31,20,"Moreno, Perito Av. Y Rivera Indarte",Avenida,"Moreno, Perito Av.",Rivera Indarte Av.,"Moreno, Perito Av. Y Rivera Indarte Av.",comuna 7,Point (102067.32140821 97610.71255013),-58.44074927,-34.65080597,Peaton-Moto,Moto
290,2018-0015,2,2018-02-06,1,Australia Av. 2800,Avenida,Australia Av.,Sd,Australia Av. 2800,comuna 4,Point (107053.47849253 98047.93724144),-58.38636298,-34.64684275,Moto-Pasajeros,Pasajeros
291,2018-0016,1,2018-02-15,10,"Del Libertador Av. Y Ramos Mejia, Jose Maria, Dr. Av.",Avenida,Del Libertador Av.,"Ramos Mejia, Jose Maria, Dr. Av.","Del Libertador Av. Y Ramos Mejia, Jose Maria, Dr. Av.",comuna 1,Point (108069.68986814 104046.20018024),-58.37533517,-34.59276462,Moto-Cargas,Cargas
292,2018-0017,1,2018-02-17,4,San Pedrito Av. Y Rivadavia Av.,Avenida,San Pedrito Av.,Rivadavia Av.,San Pedrito Av. Y Rivadavia Av.,comuna 7,Point (99418.67591727 99840.67619219),-58.46963952,-34.63070603,Peaton-Auto,Auto
293,2018-0018,1,2018-02-17,7,"Isabel La Catolica Y Salvadores, Cnel.",Calle,Isabel La Catolica,"Salvadores, Cnel.","Isabel La Catolica Y Salvadores, Cnel.",comuna 4,Point (108363.47256437 98202.84498754),-58.37207554,-34.64543658,Moto-Cargas,Cargas
294,2018-0019,1,2018-02-17,12,Las Heras General Av. Y Callao Av.,Avenida,Las Heras General Av.,Callao Av.,Las Heras General Av. Y Callao Av.,comuna 2,Point (106550.65433457 104158.41702434),-58.39189441,-34.59176378,Peaton-Pasajeros,Pasajeros
295,2018-0020,1,2018-02-19,22,Fernandez De La Cruz Subida Au Héctor J. Cámpora,Autopista,Autopista Presidente Hector J. Campora,Sd,"Fernandez De La Cruz F., Gral. Av. Y Autopista Presidente Hector J. Campora",comuna 8,Point (101207.19032483 96015.90575056),-58.45012957,-34.66518343,Moto-Cargas,Cargas
296,2018-0021,1,2018-02-22,10,Amancio Alcorta Y Zavaleta,Avenida,"Alcorta, Amancio Av.",Zavaleta,"Alcorta, Amancio Av. Y Zavaleta",comuna 4,Point (105634.57202683 98201.36000813),-58.40184094,-34.64546845,Peaton-Pasajeros,Pasajeros
297,2018-0022,1,2018-02-24,0,"Montes De Oca, Manuel Y Olavarria",Avenida,"Montes De Oca, Manuel Av.",Olavarria,"Montes De Oca, Manuel Av. Y Olavarria",comuna 4,Point (108149.86840397 98842.98534187),-58.37441153,-34.63966783,Moto-Cargas,Cargas
298,2018-0023,1,2018-02-24,6,Barco Centenera Del Y Rosario,Calle,Barco Centenera Del,Rosario,Barco Centenera Del Y Rosario,comuna 6,Point (102035.73876399 100936.73706899),-58.44110156,-34.62082399,Moto-Auto,Auto
299,2018-0024,1,2018-02-28,23,Alvarez Thomas Av. Y Donado,Avenida,Alvarez Thomas Av.,Donado,Alvarez Thomas Av. Y Donado,comuna 15,Point (99305.05235104 105657.19134383),-58.47087351,-34.57827342,Peaton-Cargas,Cargas
300,2018-0025,1,2018-03-04,22,Av. Avellaneda Y Av. Boyacá,Avenida,Avellaneda Av.,Boyaca Av.,Avellaneda Av. Y Boyaca Av.,comuna 7,Point (100337.26455822 100756.41076314),-58.4596221,-34.6224514,Peaton-Auto,Auto
301,2018-0026,2,2018-03-09,4,"Rabanal, Francisco, Intendente Av. Y Saenz Av.",Avenida,"Rabanal, Francisco, Intendente Av.",Saenz Av.,"Rabanal, Francisco, Intendente Av. Y Saenz Av.",comuna 4,Point (104283.01090451 97171.08656182),-58.41657793,-34.65476216,Movil-Cargas,Cargas
302,2018-0027,1,2018-03-11,23,Castro Y Rondeau,Calle,Castro,Rondeau,Castro Y Rondeau,comuna 5,Point (104051.46146857 99117.09528964),-58.41911301,-34.63722107,Peaton-Moto,Moto
303,2018-0028,1,2018-03-13,15,"Bilbao, Francisco Av. Y Azul",Avenida,"Bilbao, Francisco Av.",Azul,"Bilbao, Francisco Av. Y Azul",comuna 9,Point (99275.15851476 98531.15835355),-58.47120586,-34.64251042,Peaton-Cargas,Cargas
304,2018-0029,1,2018-03-15,18,Nazca Av. Y Gaona Av.,Avenida,Nazca Av.,Gaona Av.,Nazca Av. Y Gaona Av.,comuna 11,Point (99001.33520474 100973.19474422),-58.47418944,-34.62049672,Moto-Auto,Auto
305,2018-0030,1,2018-03-20,1,Plaza Y Alvarez Thomas Av.,Avenida,Plaza,Alvarez Thomas Av.,Plaza Y Alvarez Thomas Av.,comuna 15,Point (99641.71055660 105570.42188351),-58.46720441,-34.57905579,Moto-Moto,Moto
306,2018-0031,1,2018-03-28,10,"Gaona Av. Y Artigas, Jose Gervasio, Gral.",Avenida,Gaona Av.,"Artigas, Jose Gervasio, Gral.","Gaona Av. Y Artigas, Jose Gervasio, Gral.",comuna 11,Point (99468.64184992 101272.71412938),-58.46909362,-34.6177971,Moto-Cargas,Cargas
307,2018-0032,1,2018-04-02,13,Cabildo Av. Y Aguilar,Avenida,Cabildo Av.,Aguilar,Cabildo Av. Y Aguilar,comuna 13,Point (101491.71965442 106698.43843791),-58.44704343,-34.5688864,Peaton-Pasajeros,Pasajeros
308,2018-0033,1,2018-04-07,7,Camarones Y Lope De Vega Av.,Avenida,Camarones,Lope De Vega Av.,Camarones Y Lope De Vega Av.,comuna 10,Point (96143.57848535 100026.85558450),-58.50535541,-34.62902048,Moto-Cargas,Cargas
309,2018-0034,1,2018-04-11,18,Santa Fe Av. 2320,Avenida,Santa Fe Av.,Sd,Santa Fe Av. 2320,comuna 2,Point (105786.93203839 103775.29320399),-58.40021675,-34.59522198,Peaton-Pasajeros,Pasajeros
310,2018-0035,1,2018-04-12,16,Av. Rivadavia 6950,Avenida,Rivadavia Av.,Sd,Rivadavia Av. 6950,comuna 7,Point (100003.66169818 100008.18099088),-58.46325991,-34.62919627,Peaton-Pasajeros,Pasajeros
311,2018-0036,1,2018-04-13,23,Av. San Martín Y Argerich,Avenida,San Martin Av.,Argerich,San Martin Av. Y Argerich,comuna 15,Point (97118.17245497 103585.17867883),-58.49471482,-34.59694755,Moto-Auto,Auto
312,2018-0037,1,2018-04-18,18,"Cordoba Av. Y Uriburu Jose E., Pres.",Avenida,Cordoba Av.,"Uriburu Jose E., Pres.","Cordoba Av. Y Uriburu Jose E., Pres.",comuna 2,Point (105923.35790409 103271.83194351),-58.3987261,-34.59975962,Peaton-Cargas,Cargas
